Description,Link,Name
,/wiki/Vander_Decken_IX,Vander Decken IX
"Vasco Shot,[7] monikered ""Heavy Drinker"",[3] is one of the Ten Titanic Captains of the Blackbeard Pirates, as captain of its Eighth Ship.[4] He was originally one of several legendary criminals given a life sentence on Impel Down's Level 6, before being freed by Blackbeard and joining him.[3][1][2]
",/wiki/Vasco_Shot,Vasco Shot
"Dr. Vegapunk is the leading scientist in the employment of the Marines. His work includes discovering the secrets and uses of seastone, the secrets of how Devil Fruit powers work, the co-discovery of the Lineage Factor and its applications, and various other scientific achievements that are said to be at least 500 years ahead of current technology.[3][4] He hails from the technologically advanced Karakuri Island.[5][6] 
",/wiki/Vegapunk,Vegapunk
"""Demon Bamboo"" Vergo[7][11] was one of the four elite officers[4] and the first to occupy the Heart seat of the Donquixote Pirates under the codename Corazon.[6]
",/wiki/Vergo,Vergo
,/wiki/Very_Good,Very Good
"Victoria Cindry was once a famous stage actress who died after falling off the stage twelve years ago.[6] Having been infatuated with her, Dr. Hogback stole her corpse in order to make her his own personal zombie servant with the aid of Gecko Moria's powers.[7]
",/wiki/Victoria_Cindry,Victoria Cindry
"Vinsmoke Ichiji,[9] also known as ""Sparking Red"",[10] is the eldest son and second child of the Vinsmoke Family.[4] He is a prince of the Germa Kingdom and a commander in its military arm, Germa 66.[1][2]
",/wiki/Vinsmoke_Ichiji,Vinsmoke Ichiji
,/wiki/Vinsmoke_Judge,Vinsmoke Judge
"Vinsmoke Niji,[8] also known as ""Dengeki Blue"",[5] is the second son and third child of the Vinsmoke Family. He is a prince of the Germa Kingdom and a commander in its military arm, Germa 66.[1][2]
",/wiki/Vinsmoke_Niji,Vinsmoke Niji
"Vinsmoke Reiju,[6] also known as ""Poison Pink"",[7] is the eldest child and only daughter of the Vinsmoke Family. She is the princess of the Germa Kingdom and a commander in its military army, Germa 66.[1]
",/wiki/Vinsmoke_Reiju,Vinsmoke Reiju
,/wiki/Vinsmoke_Sora,Vinsmoke Sora
"Vinsmoke Yonji,[7] also known as ""Winch Green"",[8] is the fourth son and youngest child of the Vinsmoke Family. He is a prince of the Germa Kingdom and a commander in its military arm, Germa 66.[2]
",/wiki/Vinsmoke_Yonji,Vinsmoke Yonji
,/wiki/Viola,Viola
,/wiki/Vista,Vista
,/wiki/Vitan,Vitan
"""Monster Gun"" Vito[5] is a member of the Fire Tank Pirates, working as the crew's advisor.[2]
",/wiki/Vito,Vito
"""Large Monk"" Wadatsumi[3] is a giant tiger blowfish fish-man and a member of the Sun Pirates. He was formerly a member of the Flying Pirates under captain Vander Decken IX before they were defeated.[1]
",/wiki/Wadatsumi,Wadatsumi
,/wiki/Wakasa,Wakasa
"Wallace[2] is a weedy stingfish fish-man and a member of the Spade Pirates.[1]
",/wiki/Wallace,Wallace
,/wiki/Wallem,Wallem
"Wanda is a canine mink of the Warrior Beast Tribe,[6] a member of the Inuarashi Musketeer Squad,[2] and a ruler's aide.[3]
",/wiki/Wanda,Wanda
"Wany[2] is Wanda's crocodile-boar steed.[1]
",/wiki/Wany,Wany
"Wanyudo[2] is a Gifter in the Beasts Pirates, serving as Black Maria's weapon.
",/wiki/Wanyudo,Wanyudo
,/wiki/Wanze,Wanze
,/wiki/Wapol,Wapol
"Warashi[2] is one of the Shandia warriors who fought against Enel.[1]
",/wiki/Warashi,Warashi
,/wiki/Sugamichi_and_Warazane,Warazane
"Waruno Furishiro[2] is a man who manages weapon production orders on behalf of Kurozumi Orochi in the Flower Capital of Wano Country.[1]
",/wiki/Waruno_Furishiro,Waruno Furishiro
"Wellington is a North Blue pirate from around fourteen to sixteen years ago.[1]
",/wiki/Wellington,Wellington
"Wheel[2] is the prince of South Fire Kingdom. He accompanied his father Jeep to the Levely.[1]
",/wiki/Wheel,Wheel
,/wiki/Whitey_Bay,Whitey Bay
"Who's-Who,[8] also known as Who of the Droplets,[3] is one of the Tobiroppo, the strongest six Shinuchi of the Beasts Pirates.[9]
",/wiki/Who%27s-Who,Who's-Who
"Wicca is a female dwarf from Tontatta Kingdom beneath Green Bit.[2] She, along with other members of her kind often pose as Dressrosa's fairies and take their ""offerings"".[1] She is a member of the Tontatta Pirates, the 5th Division of the Straw Hat Grand Fleet.
",/wiki/Wicca,Wicca
"A scientist is an individual who uses his knowledge and expertise to help engineer new creations to serve the world.
",/wiki/Willie_Gallon,Willie Gallon
"Wire[4] is a member of the Kid Pirates.[1]
",/wiki/Wire,Wire
,/wiki/Woop_Slap,Woop Slap
"""Berserker"" Wyper[6] is the former leader of the Shandia warriors that fought to take Upper Yard back from Enel. He is the direct descendant of Kalgara. 
",/wiki/Wyper,Wyper
,/wiki/X_Drake,X Drake
,/wiki/Yama,Yama
,/wiki/Yamakaji,Yamakaji
"Yamato is the daughter of Kaidou of the Four Emperors. Groomed from a young age to be Kaidou's heir, Yamato instead developed a profound admiration for the samurai Kozuki Oden. After his death, Yamato chose to ""become"" Oden, impersonating him and adopting his mannerisms. As a result of this desire to become Oden, Yamato refers to herself as Kaidou's son, and Kaidou and his crew refer to her as such as well.
",/wiki/Yamato,Yamato
"O-Yame[2] is a woman who lives in Okobore Town of Kuri with her two sons, Kinbo and an unnamed infant.[1]
",/wiki/Yame,Yame
"Yamenahare is a citizen of Pucci and the manservant to Marumieta, the daughter of Pucci's mayor, Bimine. [2][1]
",/wiki/Yamenahare,Yamenahare
,/wiki/Yamon,Yamon
,/wiki/Yarisugi,Yarisugi
"Yasopp,[7] known as ""Chaser"",[3] is the sniper and an Officer of the Red Hair Pirates.[8] He is also the father of Usopp[9] and the widower of Banchina.[10]
",/wiki/Yasopp,Yasopp
"Snake-Eyes Yatappe is a yakuza boss who was in charge of the Kibi region in Wano Country. He was imprisoned in Udon by the Beasts Pirates, but was freed when Luffy took over the prison.[1][2]
",/wiki/Yatappe,Yatappe
"Yazaemon[5] is a ninja and a member of the Beasts Pirates. He previously was a member of the Orochi Oniwabanshu which served the shogun of Wano Country, Kurozumi Orochi.[2]
",/wiki/Yazaemon,Yazaemon
"Yokan[2] is a doctor assigned to treat the injured at sumo matches in Bakura Town.[1]
",/wiki/Yokan,Yokan
"Yokozuna is a giant sumo-wrestling frog, who was a friend (as well as pet) to the legendary shipwright Tom until his execution.[1]
",/wiki/Yokozuna,Yokozuna
"Pastor Yomo[3] is a sheep mink and one of Inuarashi's Musketeers.[1]
",/wiki/Yomo,Yomo
"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子, Medaka no Ningyo no Itsutsugo?, VIZ Media: Guppy Mermaid Quintuplets) are five young Japanese rice fish mermaids who are friends with Camie. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two.[1]
",/wiki/Medaka_Mermaid_Quintuplets,Yonka
"The Medaka Mermaid Quintuplets (メダカの人魚の五つ子, Medaka no Ningyo no Itsutsugo?, VIZ Media: Guppy Mermaid Quintuplets) are five young Japanese rice fish mermaids who are friends with Camie. Their names are Ichika, Nika, Sanka, Yonka, and Yonka Two.[1]
",/wiki/Medaka_Mermaid_Quintuplets,Yonka Two
"""Calico"" Yorki was the captain of the Rumbar Pirates who brought Laboon to Reverse Mountain fifty years ago from West Blue.[1]
",/wiki/Yorki,Yorki
"Yosaku[4] along with Johnny are old friends and former bounty hunting partners of Roronoa Zoro.
",/wiki/Yosaku,Yosaku
"Mr. Yoshimoto is the owner of the restaurant Spice Bean.[2][1]
",/wiki/Yoshimoto,Yoshimoto
"Yotsubane[2] is one of the Shandia warriors who fought against Enel.[1]
",/wiki/Yotsubane,Yotsubane
"Yu[3] is a little girl who accidentally bumped into Smoker and got ice cream on his uniform.[1]
",/wiki/Yu,Yu
"Yui[2] was a member of the Roger Pirates until the crew's dissolution.[1] His current whereabouts and status are unknown.
",/wiki/Yui,Yui
,/wiki/Yuki,Yuki
,/wiki/Belly,Yukichi Skull
,/wiki/Yurikah,Yurikah
,/wiki/Zabo,Zabo
"Zadie[2] was one of the archaeologists of Ohara.[1]
",/wiki/Zadie,Zadie
,/wiki/Zala,Zala
"Zambai was a member of the Franky Family and was Franky's right hand man.[1] After the timeskip, he, Kiev, and Tamagon have joined the Galley-La Company as Zambai's Company Union.[5]
",/wiki/Zambai,Zambai
,/wiki/Zanki,Zanki
,/wiki/Zeff,Zeff
"Zeo[5] is a Japanese wobbegong fish-man[1] and the self-proclaimed ""Noble of the Fish-Man District"".[3] He was an officer of the New Fish-Man Pirates before their downfall and disbandment.
",/wiki/Zeo,Zeo
"Zepo was a polar bear mink who was Bepo's older brother[2] and a member of the Nox Pirates. He was killed by Big Mom in Totto Land five years ago after he spun the roulette wheel.[1]
",/wiki/Zepo,Zepo
"Zeus the Thundercloud is a homie that Big Mom formerly summoned from her left hand.[2] He is a special kind of homie, as he received a soul fragment from Big Mom herself,[6] and once served as one of her personal weapons alongside Prometheus and Napoleon.
",/wiki/Zeus,Zeus
"Zodia[2] is an infamous New World pirate captain who was subordinate to Whitebeard.[1]
",/wiki/Zodia,Zodia
,/wiki/Zotto,Zotto
"Zucca[3] is an infamous New World pirate who allied himself with the Whitebeard Pirates.[2]
",/wiki/Zucca,Zucca
"Zunesha[2] is a Naitamie-Norida elephant[5] that wanders the New World and carries the island of Zou on its back.[1]
",/wiki/Zunesha,Zunesha
"The Buggy Pirates are a band of pirates led by Buggy, who is a former member of the late Gol D. Roger's crew. They are the main antagonists of the Orange Town Arc and one of the antagonist groups of the Loguetown Arc. Their current goal is finding Captain John's legendary treasure. The crew has since combined with the remnants of the Alvida Pirates, forming the Buggy and Alvida Alliance. After the events of the Summit War Saga, Buggy became a member of the Seven Warlords of the Sea, and used his new infamy and influence to evolve the Alliance into a New World-based, Underworld Organization now known as Buggy's Delivery.[8]
",/wiki/Acrobatic_Fuwas,Acrobatic Fuwas
,/wiki/Admiral,Admiral
"The Beasts Pirates[4] are an extremely infamous and powerful pirate crew led by Kaidou of the Four Emperors. They are based in Wano Country, specifically headquartered on Onigashima.[5][6]
",/wiki/Beasts_Pirates#All-Stars,All-Stars
"The Barto Club[1] is a pirate crew led by Bartolomeo[2] and the second ship of the Straw Hat Grand Fleet.[7][8]
",/wiki/Barto_Club,Barto Club
"The Beautiful Pirates are the first ship of the Straw Hat Grand Fleet,[8] a crew commanded by Cavendish.[7]
",/wiki/Beautiful_Pirates,Beautiful Pirates
"The Charlotte Decuplets are the 36-40th sons and 30-34th daughters of the Charlotte Family, making up the 65-74th children in the family, and are all officers of the Big Mom Pirates.[2][3] They are the largest group of Big Mom's children born in a single birth.[4]
",/wiki/Charlotte_Decuplets,Charlotte Decuplets
"The Charlotte Family is the family of Charlotte Linlin of the Four Emperors, also known as Big Mom.[2]
",/wiki/Charlotte_Family,Charlotte Family
"The Chinjao Family is a gang from the Kano Country,[1] led by Don Chinjao.[2] They competed in the Corrida Colosseum for the Mera Mera no Mi, but also have an ulterior motive.[3]
",/wiki/Chinjao_Family,Chinjao Family
"The Four Emperors are the four most notorious and powerful pirate captains in the world. They are not typically allies, nor are they strictly enemies of one another. Rather, the four prefer to remain autonomous under most circumstances. These four individually reside within the second half of the Grand Line (known as the ""New World""), exerting impressive influence and control over dozens of other pirate crews and self-governing islands. They make up one of The Three Great Powers.[6]
",/wiki/Four_Emperors,Four Emperors
,/wiki/Five_Elders,Five Elders
"The Happo Navy is a pirate crew[6] led by the Chinjao Family of the Kano Country.[7] Under Sai, the Happo Navy is the third ship of the Straw Hat Grand Fleet.[8]
",/wiki/Happo_Navy,Happo Navy
"The Heart Pirates are an infamous and notable rookie pirate crew from the North Blue and introduced on Sabaody Archipelago around the time the Straw Hat Pirates arrived there two years ago. Their captain, Trafalgar D. Water Law, is a member of the Worst Generation[2] and a former member of the Seven Warlords of the Sea.[6][4] They are currently in an alliance with the Straw Hat Pirates, Kozuki Family, and Mink Tribe with the goal of taking down Kaidou of the Four Emperors.[9]
",/wiki/Heart_Pirates,Heart Pirates
"The Ideo Pirates, formerly known as the XXX Gym Martial Arts Alliance (XXXジム格闘連合, Toripuru-Ekkusu Jimu Kakutō Rengō?, pronounced ""Triple X Gym Martial Arts Alliance"") is a pirate crew led by Ideo[2] and the fourth ship of the Straw Hat Grand Fleet.[3]
",/wiki/Ideo_Pirates,Ideo Pirates
,/wiki/Isshi-100,Isshi-100
,/wiki/Just_Eleven_Jurymen,Just Eleven Jurymen
"The Kairiki Destroyers are the three largest human members of the Franky Family. They are the biggest in the Family and are considered by the rest of the gang as some of the strongest members hence their name.
",/wiki/Kairiki_Destroyers,Kairiki Destroyers
,/wiki/Koala_Mercenaries,Koala Mercenaries
,/wiki/Kozuki_Family,Kozuki Family
"The Kyoshiro Family is a yakuza group in Wano Country led by the high-ranking money changer in service to the Kurozumi Family, Kyoshiro (who was Denjiro in disguise).[2] After Denjiro revealed his identity as a member of the Nine Red Scabbards, they became enemies of Kurozumi Orochi and the Beasts Pirates during the Fire Festival and pledged themselves to the Kozuki Family and the Ninja-Pirate-Mink-Samurai Alliance.
",/wiki/Kyoshiro_Family,Kyoshiro Family
"The Mansion's Guards[1] are employees of Tessle Company, hired by Klahadore to act as security guards to keep Kaya's mansion safe.
",/wiki/Mansion%27s_Guards,Mansion's Guards
"The Matryo Princesses are the princesses of the Roshwan Kingdom.[1] Their names, in order from largest to smallest, are Matryosaka, Matryosuka, Matryoseka, and Matryosoka.[2]
",/wiki/Matryo_Princesses,Matryo Princesses
"The Mt. Atama Thieves are a group of bandits who operate in Wano Country.[2] Their leader is Ashura Doji, who goes by the name Shutenmaru.[3]
",/wiki/Mt._Atama_Thieves,Mt. Atama Thieves
"The Nefertari Family[3] is a royal bloodline clan that has ruled the Arabasta Kingdom for at least eight hundred years, and one of the twenty royal families which founded the World Government.[4]
",/wiki/Nefertari_Family,Nefertari Family
"The Neptune Family[2] is the royal bloodline that rules the Ryugu Kingdom of Fish-Man Island.
",/wiki/Neptune_Family,Neptune Family
"The New Giant Warrior Pirates are a pirate crew of Giants led by Hajrudin. The crew is a spiritual revival of the Giant Warrior Pirates that disbanded 100 years ago. They were once part of Buggy's Delivery, before leaving to become the sixth ship of the Straw Hat Grand Fleet after the events on Dressrosa.
",/wiki/New_Giant_Warrior_Pirates,New Giant Warrior Pirates
"The Nine Red Scabbards are a squad of nine retainers of the Kozuki Family who served Kozuki Oden. They are led by their captain, Kin'emon.
",/wiki/Nine_Red_Scabbards,Nine Red Scabbards
"The Ninja-Pirate-Mink-Samurai Alliance is an alliance formed between the Straw Hat Pirates, the Heart Pirates, the Kozuki Family, and the Mink Tribe with the goal of taking down Kaidou of the Four Emperors.[1]
",/wiki/Ninja-Pirate-Mink-Samurai_Alliance,Ninja-Pirate-Mink-Samurai Alliance
"The Orochi Oniwabanshu was a squad of ninja who once served Kurozumi Orochi, the shogun of Wano Country.[1] After the seeming death of Orochi by Kaidou's hands, the members of the Orochi Oniwabanshu swore loyalty to Kaidou, effectively becoming part of the Beasts Pirates.[2]
",/wiki/Orochi_Oniwabanshu,Orochi Oniwabanshu
,/wiki/Riku_Family,Riku Family
,/wiki/Seven_Warlords_of_the_Sea,Seven Warlords of the Sea
"The Spade Pirates was the former pirate crew of Portgas D. Ace that was founded five years before the current storyline. The crew was later integrated into the Whitebeard Pirates.
",/wiki/Spade_Pirates,Spade Pirates
"The Straw Hat Grand Fleet[1] is a fleet formed by seven pirate crews who vowed to serve under Monkey D. Luffy and the Straw Hat Pirates.
",/wiki/Straw_Hat_Grand_Fleet,Straw Hat Grand Fleet
,/wiki/Straw_Hat_Pirates,Straw Hat Pirates
"The Buggy Pirates are a band of pirates led by Buggy, who is a former member of the late Gol D. Roger's crew. They are the main antagonists of the Orange Town Arc and one of the antagonist groups of the Loguetown Arc. Their current goal is finding Captain John's legendary treasure. The crew has since combined with the remnants of the Alvida Pirates, forming the Buggy and Alvida Alliance. After the events of the Summit War Saga, Buggy became a member of the Seven Warlords of the Sea, and used his new infamy and influence to evolve the Alliance into a New World-based, Underworld Organization now known as Buggy's Delivery.[8]
",/wiki/Superhuman_Domingos,Superhuman Domingos
"The Tightrope Walking Funan Bros[2] are a trio of pirates within the Buggy Pirates.
",/wiki/Tightrope_Walking_Funan_Bros,Tightrope Walking Funan Bros
"The Inuarashi Musketeer Squad is the main diurnal combat force of the Mokomo Dukedom that operates under the command of Duke Inuarashi.[5] It is the daytime counterpart of the Guardians who operate under Master Nekomamushi.[2] Among them are three minks known as ""The Three Musketeers of Inuarashi"" (イヌアラシの三銃士, Inuarashi Sanjūshi?), who possess the authority to command the other Musketeers and are themselves led by Shishilian.[6]
",/wiki/Inuarashi_Musketeer_Squad,Three Inuarashi Musketeers
,/wiki/Big_Mom_Pirates#Three_Sweet_Commanders,Three Sweet Commanders
"The Beasts Pirates[4] are an extremely infamous and powerful pirate crew led by Kaidou of the Four Emperors. They are based in Wano Country, specifically headquartered on Onigashima.[5][6]
",/wiki/Beasts_Pirates#Tobiroppo,Tobiroppo
"The Tontatta Pirates,[2] formerly known as Tonta Corps (トンタ兵団, Tonta Heidan?)[1], are the armed forces of the Tontatta Tribe formed in order to commence Operation SOP, and later, reformed as a pirate crew.[3] They are composed of 200 dwarves under the command of Leo, forming the fifth ship of the Straw Hat Grand Fleet.[4]
",/wiki/Tonta_Corps,Tonta Corps
"The Vinsmoke Family is a royal bloodline that rules the Germa Kingdom and they are the former dynastic conquerors and rulers of North Blue. They are also a powerful and infamous family of Underworld mercenaries,[3] and the family from which Sanji originally hails.[4] As an adjunct to their rule over the Germa Kingdom, they are the commanders of the Kingdom's Underworld army, Germa 66.[2]
",/wiki/Vinsmoke_Family,Vinsmoke Family
"The WCI 31 is a group of Whole Cake Island's most renowned head chefs.[1]
",/wiki/WCI_31,WCI 31
"The Yonta Maria Grand Fleet is a group of 56 ships led by Orlumbus. It shares its name with its flagship, the Yonta Maria. After the defeat of Doflamingo, the flagship became the seventh ship of the Straw Hat Grand Fleet[3][4] and with it the entire Yonta Maria Grand Fleet.
",/wiki/Yonta_Maria_Grand_Fleet,Yonta Maria Grand Fleet
